@relation sentiment_lexicon_based_relation

@attribute Positiv numeric
@attribute Negativ numeric
@attribute Pstv numeric
@attribute Affil numeric
@attribute Ngtv numeric
@attribute Hostile numeric
@attribute Strong numeric
@attribute Power numeric
@attribute Weak numeric
@attribute Submit numeric
@attribute Active numeric
@attribute Passive numeric
@attribute Pleasur numeric
@attribute Pain numeric
@attribute Feel numeric
@attribute Arousal numeric
@attribute EMOT numeric
@attribute Virtue numeric
@attribute Vice numeric
@attribute Ovrst numeric
@attribute Undrst numeric
@attribute Academ numeric
@attribute Doctrin numeric
@attribute Yes numeric
@attribute No numeric
@attribute Quality numeric
@attribute review_class {ndef,neg,pos}

@data
7.580396,22.430156,14.504636,0,0,11.994741,20.407015,0,0,3.490657,7.711872,5.051347,0,0,9.879084,16.54452,0,6.517463,38.799779,5.496246,2.589171,8.78065,0,17.076441,9.728033,3.955001,pos
0,15.144789,13.81461,0,0,32.499038,4.38722,7.997824,4.814224,2.661479,9.883485,0,5.745193,0,2.599825,7.723034,0,10.659303,15.144789,2.454059,18.333922,8.104331,0,6.0563,22.32155,0,pos
3.667412,7.383477,5.168661,0,0,15.840322,13.974362,1.487204,5.465521,0,11.938343,0.658026,2.430561,0,0,6.838245,0,1.487204,10.061266,6.018703,8.046285,11.280442,0,17.70139,8.298618,4.487229,pos
0,17.155804,5.132988,3.652047,0,8.035254,20.171119,0,0,0,26.735809,6.556342,6.213011,0,0,10.692063,0,0,29.482971,2.747162,5.132988,6.65126,0,9.412423,8.035254,6.902416,pos
0,19.657731,4.610513,5.635664,0,17.622057,25.552449,0,4.700927,0,4.660519,0,0,0,0,5.14633,0,0,23.965369,4.608905,1.305802,23.231414,0,5.732639,2.558936,10.638414,pos
6.422034,14.300351,8.721281,0,0,8.073931,17.693873,0,4.739253,0,11.375157,5.788737,5.115648,0,1.599505,0,0,3.095185,20.431619,0,0,8.451907,4.026591,16.245903,2.596676,1.818935,pos
0,5.736577,1.979608,0,0,5.851987,5.889389,0,3.528741,0,5.10835,0.658026,0,0,0,0,0,0,7.779242,1.665221,1.979608,8.417916,0,0.658026,4.186767,2.104779,pos
4.681935,8.466177,2.795591,2.004147,0,31.883204,33.625174,0,0,0,7.410107,3.66273,2.677789,0,0,4.868477,0,0,10.508842,26.961669,0,14.001524,0,7.20191,25.777815,14.541886,pos
2.010419,20.09839,13.485938,0,0,25.508733,28.18785,7.373323,8.567448,4.951481,14.752842,10.99975,0,0,5.690606,13.417665,0,13.103853,30.388597,2.711608,7.092276,14.889292,5.155583,13.328531,14.508983,4.654532,pos
7.164362,20.636113,9.795188,0,0,24.286679,27.328599,3.919742,11.260347,7.884785,11.293593,9.656442,0,0,2.784638,10.705256,0,6.195631,38.104608,1.542685,7.643623,10.758545,6.49948,5.773065,8.660579,1.786255,pos
5.731206,9.613923,1.763822,0,0,22.877415,15.886984,3.546138,0,10.584053,1.737826,0,8.596967,0,4.661715,8.323541,0,11.169806,15.916404,15.02588,0,7.14289,0,4.193088,18.684328,0.879694,pos
11.751876,27.118902,11.976006,0,0,17.029235,5.146514,0,4.139241,0,14.31114,15.386619,12.142189,0,2.442211,7.090038,0,8.717403,27.118902,0,2.556936,1.755047,3.714842,15.380956,6.930845,1.985662,pos
5.490377,21.943561,6.194268,3.176497,0,18.592513,34.44232,0,10.331153,0,12.999558,0,3.037389,0,1.338482,1.610034,0,0,31.638765,13.758113,1.932992,14.748974,0,26.169147,9.401881,7.4948,pos
9.813583,25.00388,2.585232,0,0,13.136059,5.077461,3.095185,2.670088,2.585232,7.437252,3.30471,6.192996,0,10.028736,14.026964,3.745544,10.453833,36.893029,7.152588,3.30471,20.263096,11.539462,3.896902,3.125997,0.555025,pos
0,22.102798,2.214039,0,0,6.149996,34.566982,1.92738,5.955793,1.800073,20.465433,1.475455,0,0,1.338482,13.664534,0,1.92738,25.013811,4.816748,5.599893,16.750935,4.026591,12.898202,6.149996,2.255598,pos
0,19.881817,3.546138,0,0,12.856385,24.10585,2.866279,3.095185,0,8.091649,6.831864,0,0,3.546138,0,0,2.866279,19.881817,4.700927,0,9.759624,0,6.818163,12.856385,12.646862,pos
8.470677,4.990972,6.096229,7.261541,0,12.551021,19.210375,0,0,0,6.244515,5.895883,0,0,1.599505,2.804165,0,0,4.990972,7.448526,2.31388,4.44966,0,0,8.684499,0,pos
6.254614,16.662844,3.125997,3.842472,0,18.38252,35.044223,2.599825,1.549133,4.653121,14.968475,3.095185,3.095185,0,0,2.503591,0,2.599825,24.645022,4.265046,3.158242,12.338637,0,10.626051,11.022289,2.373961,pos
3.870812,28.579155,18.934158,0,0,10.812966,15.04155,0,8.01912,0,15.989068,2.407833,0,0,5.307809,4.277377,0,0,30.779105,0,4.405762,15.17713,2.478383,4.858996,2.407833,11.119175,pos
0,10.528567,6.441917,0,0,9.471806,4.655225,0,0,0,3.63787,5.185672,2.222544,0,0,1.665221,0,0,12.193787,4.63453,2.614732,6.579956,2.57094,2.747162,9.471806,0.555025,pos
2.004147,10.299953,2.934512,2.004147,0,15.262781,6.415822,0,1.684638,0,8.179205,6.437488,0,0,1.684638,0,0,0,14.082187,6.839124,2.934512,12.472554,0,2.971905,7.64006,0.555025,pos
8.595779,13.563992,4.814148,1.716883,0,14.595408,22.095823,0,0,0,7.315779,8.018942,0,0,5.023051,6.972976,0,5.023051,31.621466,3.158242,4.314517,5.833677,0,20.558616,14.595408,10.327527,pos
0,21.343786,12.681606,3.30471,0,18.833752,13.509862,0,0,2.503591,14.090455,6.150897,0,0,2.934512,7.657703,0,2.503591,23.762889,5.866927,4.087533,4.987035,0,8.550474,10.66188,0,pos
1.899979,23.366284,11.945738,8.444843,0,38.945189,20.092924,4.1791,3.827185,3.265091,9.090722,9.053513,3.919742,0,4.875715,2.677789,0,10.355205,28.946884,0,9.044119,12.733146,6.472729,15.278004,26.967795,4.425833,pos
30.574773,21.542347,7.33524,4.394672,0,29.060607,24.291301,0,9.911737,8.231203,10.095847,6.330776,2.784638,0,0,4.989811,3.265091,2.396742,24.807438,2.396742,17.572818,10.029072,11.432175,14.014019,23.178268,9.45952,pos
12.550311,44.220809,13.181849,8.882597,0,39.5301,42.462494,0,15.238333,4.481527,23.602758,22.711289,4.152967,0,1.388014,26.150241,0,4.481527,53.460132,7.48282,16.046395,15.792731,4.415412,13.101949,17.799037,16.296124,pos
0,21.521388,7.783354,0,0,9.879713,4.855676,5.647915,0,0,11.087516,4.231798,0,0,3.875394,2.385826,0,7.923805,21.521388,0,0,10.692703,0,9.452939,6.389056,3.227615,pos
2.84495,14.43506,10.117758,8.649895,0,16.166341,46.264324,2.149514,2.222544,6.978302,19.785267,1.899979,0,0,0,20.593792,0,9.790125,29.21082,0,4.049493,23.204789,2.784638,20.061289,9.616633,18.237093,pos
7.203725,43.135416,17.750828,6.218495,0,21.029571,56.04771,0,17.349318,6.504974,26.903437,10.055942,2.599825,0,4.272995,16.017273,0,2.958836,60.992661,5.107525,9.422738,17.64927,5.318846,23.343486,11.347233,21.082643,pos
8.444115,18.245612,12.054565,6.1159,0,25.658958,29.070769,6.150897,12.618022,0,17.212558,7.019246,1.395758,0,0,18.529742,0,6.150897,28.26889,3.346732,15.687737,19.06584,2.866279,0,11.792253,10.728646,pos
2.214039,4.252603,10.233434,2.304185,0,29.687219,20.861312,0,1.916289,2.503591,1.17715,3.309655,3.30471,0,5.709407,2.503591,0,2.503591,9.659502,5.341574,4.232963,10.190319,1.549133,4.525124,23.187547,15.897583,pos
2.824257,14.158345,1.305802,3.192061,0,20.401149,24.898731,0,4.627759,3.919742,14.610141,10.139719,0,0,4.135175,0,0,6.093894,19.699325,4.782568,1.305802,19.617084,0,5.180159,14.143403,6.538793,pos
0,2.804165,12.765018,0,0,24.042891,3.897885,2.419103,0,0,7.501586,0,2.804165,0,0,0,0,2.419103,8.129375,6.1446,10.345915,6.016613,3.227615,2.354073,9.256991,0.555025,pos
7.951761,37.183732,7.891118,3.897909,0,51.966589,60.914633,10.63641,11.337568,11.29002,19.671304,11.198864,5.477316,0,3.125997,16.59684,4.307638,20.872787,50.436196,9.026114,11.194387,33.650928,9.394059,28.678373,39.171853,28.876728,pos
12.290127,23.916585,1.599505,0,0,14.97522,10.102834,0,0,0,10.318045,12.171055,4.719197,0,1.599505,2.891198,0,0,23.916585,7.531569,5.670444,7.244305,0,0,7.661917,6.873978,pos
3.394759,7.845303,1.991769,6.813492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.845303,0,0,0,0,2.385826,0,0,pos
0,10.351523,1.692559,0,0,19.109871,14.203698,4.152967,0,0,7.556591,4.204164,6.918643,0,1.338482,2.57094,0,4.152967,18.009951,6.195631,1.932992,4.813799,0,5.363245,5.681584,0.555025,pos
0,12.156766,23.080256,2.984044,0,30.973262,30.223413,14.429426,3.672514,4.676604,16.384407,5.73808,0,0,3.672514,12.309463,0,23.488913,28.45774,9.499953,13.464326,4.884911,0,12.684995,20.925238,7.961221,pos
2.945293,34.375492,11.527774,0,0,16.84514,29.548704,7.578297,0,6.530182,23.309221,9.890552,0,0,0,20.553299,0,19.970125,40.987315,10.539207,9.76709,12.253884,11.711924,7.992919,8.891165,4.918917,pos
4.152967,16.142971,4.556601,0,0,2.57094,9.479664,2.57094,3.672514,0,6.321215,0,2.556936,0,6.391088,9.608068,0,4.115198,25.128764,0,5.127876,0,0,5.041786,2.57094,0,pos
0,14.336368,6.261685,0,0,9.906493,13.576733,2.614732,0,0,8.837687,4.834491,2.934512,0,0,11.149317,0,2.614732,18.644006,2.802611,4.48915,17.759739,0,6.248297,9.906493,2.208851,pos
0,14.101694,9.489018,0,0,8.50979,25.929287,5.414605,7.193513,0,11.193001,3.095185,0,0,1.684638,3.945978,0,5.414605,17.828996,9.527765,8.853894,9.870524,0,7.475226,8.50979,3.891021,pos
2.442211,34.595677,7.802573,2.375079,0,43.800938,46.229178,0,24.473328,0,26.098541,24.194857,11.488736,0,7.195163,7.461561,0,2.222544,57.10242,2.614732,9.434946,14.422707,0,20.778088,19.720867,21.443684,pos
2.84495,6.701062,4.84288,0,0,1.568845,15.734351,0,0,0,9.963499,1.568845,0,0,0,3.538984,0,0,13.654244,2.645544,6.305568,8.795204,0,0,1.568845,0.555025,pos
0,17.370088,24.589713,0,0,43.452247,23.910445,15.370228,3.919742,13.914336,3.919742,16.215444,0,0,2.516547,0,0,20.350626,22.443572,29.585636,15.612908,18.7898,13.083157,14.699156,25.725756,2.556936,pos
6.33712,19.842122,12.294144,3.210036,0,23.591038,14.00198,2.934512,4.897025,0,14.312546,3.037389,2.585232,0,1.853232,3.010204,0,4.787745,29.963939,10.36694,14.681589,13.492359,0,5.879823,17.511809,2.824257,pos
3.186439,25.807358,1.283369,0,0,10.121755,24.77924,0,10.770945,0,16.487435,2.529751,0,0,0,7.372816,0,3.698803,35.320007,2.304185,4.293572,20.498097,0,15.968843,10.121755,10.306181,pos
0,8.140225,4.757249,5.304445,0,32.792121,6.605527,4.026591,5.365457,0,0,13.044231,0,0,0,4.334654,0,4.026591,11.36784,17.148079,2.711608,5.953971,2.407833,5.571372,6.648465,0,pos
0,21.243091,18.056472,3.391467,0,25.135392,23.349491,2.585232,1.905373,6.207617,2.173012,4.698791,0,0,8.137762,11.101484,0,5.246711,30.466305,9.996968,6.900128,23.854042,3.192061,2.354073,7.020981,4.819644,pos
5.390636,8.589715,0,5.161025,0,20.072646,28.551551,2.599825,0,0,5.98034,4.152967,10.183455,5.451144,0,5.314389,0,2.599825,16.336643,6.879778,10.183455,22.597567,0,1.982825,12.797397,13.737642,pos
5.093115,20.365736,4.858996,4.60837,0,9.94428,14.811812,0,5.085284,4.937368,9.171864,0,4.026591,0,0,7.803487,0,4.937368,22.224009,0,4.858996,16.062561,0,6.837629,5.085284,6.308943,pos
3.799958,4.41598,5.301662,2.181026,0,6.123447,0,1.487204,0,0,2.661479,0,0,0,0,0,0,1.487204,4.41598,4.817645,5.301662,0,0,0,2.793006,0,pos
1.899979,2.776655,3.292064,0,0,11.618358,3.069958,0,0,0,1.17715,4.818737,0,0,1.599505,0,0,0,4.59559,2.248704,2.157258,0,0,7.620875,11.618358,1.818935,pos
8.733555,41.076464,8.551555,2.984044,0,26.165593,64.359952,7.218652,10.797486,9.404531,33.700353,9.856772,1.395758,0,13.15179,15.17342,0,17.2037,62.413323,12.378127,11.63425,27.15391,6.504974,13.162869,11.152635,6.660521,pos
2.364497,9.385161,9.744622,0,0,15.820577,18.943385,7.152588,1.800073,2.888286,1.858273,4.400195,5.42235,0,0,1.281165,0,10.040873,11.243434,9.75286,0,13.845867,0,7.84301,8.541614,6.939147,pos
3.870812,27.615345,8.187926,0,0,26.609135,20.911818,3.158242,16.731527,0,21.680294,12.597876,3.490657,0,3.41401,3.394593,0,4.887614,42.787642,9.934309,11.326641,13.133661,7.645674,9.784446,16.317263,5.920333,pos
2.010419,21.659668,8.236355,3.095185,0,25.672514,13.963491,2.357162,6.075889,0,15.440928,5.554701,1.395758,0,3.391467,6.56277,0,2.357162,27.8553,7.362208,6.59705,3.327046,0,7.179824,17.411558,3.422905,pos
1.716883,22.384503,0,7.527447,0,4.684617,15.846539,0,3.227615,1.800073,34.798244,3.228966,0,0,0,7.105975,0,0,43.442664,4.026591,0,3.265091,2.57094,15.400344,0.658026,4.858815,pos
0,31.979206,3.816324,3.346732,0,44.115365,27.515677,4.307638,7.328697,2.396742,26.752683,17.43773,2.556936,0,5.401886,8.029876,0,6.895175,43.580696,24.936254,14.981962,24.810361,3.490657,18.737218,20.994074,6.223927,pos
1.858273,5.581648,2.455318,0,0,11.287763,8.809311,0,1.916289,0,0,2.08345,1.932992,0,2.442211,8.143347,0,2.442211,5.581648,5.051347,6.085959,7.455658,2.455318,0,7.134796,0.555025,pos
5.269238,27.288431,3.989698,2.004147,0,22.370017,20.635197,0,13.995544,0,10.371766,13.500202,4.799271,0,6.238267,13.155902,0,4.55363,37.220542,0,10.448386,7.847293,0,9.595929,13.322803,6.013339,pos
5.814379,25.161711,15.115798,1.716883,0,27.814992,34.153977,7.362587,0,3.600146,24.212201,9.298958,8.699222,0,0,3.158242,0,4.097496,31.208239,7.289557,5.909953,24.491923,6.046528,11.553028,14.788039,13.83257,pos
2.945293,20.930191,15.714294,6.482501,0,38.343982,35.754776,0,8.981194,6.914865,13.057092,14.729696,3.095185,0,0,3.784756,0,6.914865,27.705476,16.625468,10.93676,8.607775,2.165091,22.334478,19.040059,2.396742,pos
6.084833,30.330421,9.331986,2.076483,0,41.015597,29.174954,7.513334,3.60645,0,19.105435,13.206675,6.882123,0,2.189133,8.39768,0,9.847019,34.630905,20.631199,20.599164,20.928012,8.321523,21.726533,25.776673,2.951767,pos
0,3.931023,6.144735,0,0,11.230253,7.541132,0,0,0,3.672514,3.887896,2.119372,0,0,0,0,0,7.603536,7.342357,4.152967,10.178225,0,8.087651,8.385303,1.617143,pos
3.851162,11.180119,10.883528,1.716883,0,11.884014,7.269768,3.265091,3.484711,0,6.589899,4.949729,2.08345,0,4.460665,0,0,0,23.546004,0,7.788343,12.985487,0,8.767183,5.752644,9.806528,pos
0,19.536016,7.376751,0,0,11.213129,10.92204,2.029586,6.080859,0,17.689377,2.866279,5.424082,0,2.599825,9.799673,0,2.029586,27.400708,0,0,8.372019,5.366331,4.16457,6.317264,0.555025,pos
0,19.958209,2.205637,0,0,21.120112,23.145922,3.490657,3.60645,8.018484,12.202921,8.987236,4.14292,0,5.633925,0,3.490657,12.214281,27.218386,5.658175,7.2129,21.859005,0,5.114443,10.864763,8.396096,pos
6.353611,38.961668,2.529751,1.838325,0,30.045785,51.571915,3.125997,9.240214,2.275889,31.370419,17.220012,2.08345,0,2.747162,9.189575,0,13.787443,58.43485,6.91116,12.364839,14.637698,3.745544,19.025373,20.770128,10.944163,pos
2.004147,22.984796,9.284544,4.988191,0,16.203239,24.364135,0,6.822487,0,24.611887,11.823479,0,0,2.937987,6.349723,0,0,37.409509,1.843259,4.674835,6.524885,3.391467,12.281092,8.470038,3.095185,pos
20.622053,36.622006,14.540517,13.819728,0,60.898979,39.560394,19.821243,10.459697,3.495852,24.77782,21.792606,4.306772,0,3.60645,11.886168,0,32.638723,51.608371,19.713555,5.715178,32.962559,0,24.091582,33.95001,2.824257,pos
4.57649,15.078409,9.871572,0,0,17.691544,10.94129,2.157258,5.728233,0,7.955726,6.871541,0,0,1.388014,0,0,2.157258,19.532108,0,0,7.782335,0,5.128442,10.820004,2.442211,pos
17.068248,36.666342,34.89475,4.152967,0,47.701916,33.616277,3.010204,9.495466,7.505406,14.021112,21.974821,2.866279,0,1.729372,28.565715,8.615276,9.65975,46.751273,12.266461,9.228667,9.090619,21.016299,11.259246,28.782777,12.700506,pos
0,31.894627,9.214779,1.493153,0,24.30816,30.63931,8.481575,1.905373,4.937368,24.813563,11.861844,2.824257,0,0,22.322061,0,4.937368,52.64636,2.711608,12.393114,25.368022,0,20.548443,21.116099,8.740585,pos
6.353924,40.63086,16.613762,3.968098,0,64.895368,48.060776,10.083292,21.932706,0,23.923789,38.078391,2.08345,0,8.712179,2.57094,0,12.304789,44.550602,21.608012,18.250182,23.508324,2.097596,10.558467,38.282337,16.511728,pos
9.134941,20.859105,4.745091,11.378585,0,9.460177,11.489394,0,5.784551,0,6.025243,2.54321,0,0,0,3.672514,0,3.227615,22.717379,3.672514,4.745091,5.274112,0,14.51704,5.787663,2.645544,pos
0,18.554976,9.118577,0,0,13.992841,24.490009,0,5.598267,0,7.054809,3.46219,6.145963,0,1.684638,4.797161,0,2.911014,27.733191,9.773311,8.27715,25.858523,2.097596,5.579459,13.992841,2.629967,pos
9.609641,11.132017,13.188025,7.627518,0,34.599715,16.610764,0,5.641261,2.503591,6.877885,21.32304,9.000457,0,3.192061,8.373094,0,5.695652,14.324078,6.13137,11.992451,12.402481,9.757346,14.234966,20.052305,4.509822,pos
6.532291,38.696934,18.557569,0,0,54.062069,55.100763,4.527205,16.203388,8.60155,26.566437,8.814173,9.780135,0,10.445184,11.458784,0,9.446122,54.760262,21.426632,16.378955,45.640164,14.088652,13.46091,34.233604,18.485892,pos
2.134279,9.982187,7.183602,0,0,24.360768,6.064568,5.185672,4.900333,0,9.958339,5.867162,2.419103,0,2.121444,10.496155,0,5.185672,15.825327,3.87637,6.998488,15.12854,0,7.747323,13.050763,0.555025,pos
3.919742,28.363796,10.693206,1.493153,0,38.220748,12.83423,10.693206,7.065831,6.965506,25.345794,13.755873,5.658175,0,1.684638,34.339491,0,12.504462,41.703268,6.353611,14.562302,5.377128,0,18.785785,23.825466,5.332796,pos
6.622635,22.188776,9.415988,14.951309,0,21.843217,17.446174,5.715178,5.756664,3.546138,9.948846,10.944642,2.911014,0,0,0,0,5.715178,29.887881,6.318057,25.67074,19.48539,9.150518,6.843608,8.528326,9.937226,pos
0,1.32195,2.934512,0,0,15.611898,3.723412,0,8.816066,0,0,9.02056,0,0,0,1.487204,0,3.522649,1.32195,4.266922,4.839886,1.926076,0,5.609069,8.072217,1.653826,pos
0,25.911138,16.632584,0,2.31388,19.671955,14.78581,10.729654,2.454059,0,18.504559,6.811648,2.599825,0,0,3.758605,0,10.729654,25.911138,0,9.897779,4.980547,4.120073,7.852571,16.455137,2.157258,pos
21.170297,23.490633,16.79655,0,0,29.007171,38.437759,3.827185,0,2.824257,11.909974,9.706754,2.119372,0,0,2.454059,0,3.827185,28.173164,17.779024,13.467535,21.126575,3.956966,11.897591,10.863552,17.183004,pos
2.478383,7.882668,15.573517,5.837604,0,12.518748,11.840812,0,3.590011,4.758245,1.692559,7.284023,4.152967,0,8.512083,3.260772,0,9.000457,31.654976,5.234725,1.99793,13.645851,4.750323,1.692559,7.255727,3.065685,pos
5.263021,12.440105,11.247337,0,0,6.32571,15.465828,4.120073,4.62433,0,0,3.010204,2.205637,0,4.272995,1.610034,0,4.120073,23.644096,0,5.215841,4.511308,3.010204,8.351182,2.090487,7.619006,pos
0,22.12288,7.788599,0,0,15.727481,11.564766,7.476105,4.895258,6.03862,16.554362,1.961758,0,0,0,6.052946,0,13.514725,25.218065,5.760504,7.809719,12.892399,0,7.791039,13.236608,0.879694,pos
1.716883,6.112136,0,4.083475,0,21.448176,24.920777,0,0,0,13.175965,11.588299,7.750702,0,0,3.737961,0,0,18.289719,9.431565,0,15.410098,0,16.068244,11.244195,3.315688,pos
19.767341,42.874611,6.975009,3.4973,0,76.207767,55.505861,6.811229,5.221647,2.824257,36.206655,40.159936,11.764266,0,0,3.30471,0,10.417679,54.742079,29.540347,18.956001,22.469557,13.095468,25.362849,41.017538,25.379962,pos
0,16.75154,15.49963,7.278964,0,20.593043,9.741331,3.265091,3.600927,2.824257,5.609337,4.080336,1.395758,0,5.484092,5.154112,0,3.265091,20.636127,8.430095,17.204835,13.232382,0,9.504963,14.222648,7.335744,pos
7.580844,51.962583,23.440286,17.898574,0,35.471581,52.155929,8.380245,11.226312,9.429141,36.499747,10.526881,2.747162,0,1.853232,18.381671,3.265091,6.216128,66.22988,16.453666,8.223831,23.160904,3.60645,15.006357,33.80636,6.022303,pos
0,0,1.99793,0,0,8.812982,9.814917,0,3.747639,0,2.197336,1.542685,3.30471,0,1.388014,0,0,0,1.388014,3.510342,1.99793,5.36987,0,3.747639,8.812982,0,pos
2.134279,25.824837,1.99793,1.493153,0,22.214764,11.781895,4.231565,10.407081,2.711608,17.554011,14.591732,4.489928,0,1.338482,12.251589,0,5.318846,36.60032,12.170353,15.116873,9.637766,2.784638,8.090387,18.823297,0,pos
10.734291,7.942262,2.478383,2.804165,0,5.78414,16.634055,0,4.644318,0,12.137966,4.235007,2.804165,0,3.827185,3.095185,0,0,15.796039,0,6.287246,4.66985,2.478383,3.911112,5.78414,12.615338,pos
0,12.430525,14.222951,2.165091,0,8.814336,23.267254,0,7.71708,2.747162,9.640479,3.095185,0,0,7.499699,20.308763,0,10.24686,24.332005,5.719151,8.58543,10.686861,2.165091,5.238698,5.268198,2.621252,pos
4.725342,63.83509,30.88892,12.620165,0,33.882052,36.171347,2.149514,20.470268,8.170468,31.820135,15.857905,8.717807,0,14.571698,2.551843,0,9.266455,81.753168,6.559468,19.47783,26.019786,9.121862,22.994509,19.687336,15.94455,pos
0,27.162321,9.692921,1.493153,0,26.302222,18.768926,4.152967,7.929121,2.173012,34.044636,8.936774,0,0,3.672514,12.174645,0,9.998493,52.22927,9.521051,13.382808,14.538814,0,20.269074,11.42103,3.085332,pos
2.010419,33.731895,2.57094,2.181026,0,17.678779,15.791027,2.57094,9.626997,5.667356,24.155771,3.627238,0,0,5.833677,14.699258,3.391467,4.7181,42.251804,5.388984,8.656899,21.573487,0,16.967943,13.525812,3.991893,pos
0,2.062757,0,3.67665,0,12.71643,1.967657,0,0,0,0,6.394626,0,0,0,1.487204,0,2.222544,2.062757,6.321805,1.905373,3.919742,0,2.062757,10.449722,0,pos
1.716883,44.702362,17.537458,4.083475,0,52.215761,49.819073,6.597531,11.991915,7.612909,22.694069,37.411915,7.925941,0,4.970381,15.75302,0,18.032989,46.799958,12.655871,6.701635,31.076686,4.86315,29.186969,28.519609,18.536024,pos
3.919742,9.546186,2.375079,6.223927,0,8.146003,15.186377,0,4.847395,0,12.355462,6.89287,3.227615,0,0,5.613318,0,0,15.077986,4.026591,3.227615,3.490657,0,5.527254,8.146003,4.645466,pos
2.84495,3.431588,2.84495,0,0,2.599825,1.818935,0,3.667412,0,3.431588,0,0,0,0,0,0,0,5.250523,2.599825,0,6.843762,0,1.818935,2.599825,1.818935,pos
6.92474,30.009927,8.603592,9.163528,0,5.088823,31.796798,0,10.157615,5.246711,20.685124,5.088823,0,0,1.729372,9.669361,0,6.947788,48.07946,1.542685,0,16.705312,2.585232,7.792649,5.088823,2.659804,pos
0,20.180282,7.738194,9.945994,0,22.910204,23.429937,0,7.45078,0,17.241288,10.299908,4.459478,0,2.516547,13.160934,0,2.516547,31.756994,10.059019,10.78989,14.620593,1.549133,13.927807,11.314264,4.856181,pos
15.369609,24.154619,9.931995,0,0,18.992364,21.472209,4.954588,3.30471,0,13.648791,7.574824,0,0,3.919742,4.747976,0,8.87433,24.154619,4.509139,4.026591,5.401886,7.184833,5.783093,10.972091,3.399975,pos
0,24.8909,7.702997,1.838325,0,17.217886,34.582986,2.911014,10.571372,0,6.795091,3.56904,2.911014,0,7.856176,11.936226,0,7.214085,34.917468,2.694492,12.24205,30.083296,3.672514,15.121489,3.352518,7.410609,pos
2.004147,14.314587,4.855369,2.004147,0,19.652609,27.568565,0,8.211618,0,20.702387,7.16317,0,0,4.970618,3.772037,0,3.582605,29.90945,5.939222,5.855153,12.365408,3.010204,11.953446,12.980475,0.555025,pos
15.901533,35.711122,4.668305,1.716883,0,24.575586,25.434366,2.866279,23.945063,8.283026,19.958593,13.169156,3.919742,0,2.275889,12.592489,0,10.729089,57.360629,0,0,5.903668,0,15.587626,20.655844,16.82048,pos
2.677789,23.343785,4.990972,0,0,10.587432,10.738484,1.487204,0,3.391467,23.786945,6.264906,5.703397,0,1.599505,0,0,7.212356,27.205385,7.33273,0,6.393402,0,13.360858,10.587432,9.870827,pos
0,20.268548,7.778162,1.991769,0,14.73216,12.577664,2.57094,6.731245,3.227615,11.068603,5.008134,4.489928,0,4.005262,10.462439,0,4.956987,28.901373,5.244029,9.040476,5.856796,0,10.576866,9.558681,7.115237,pos
2.721195,18.26819,7.921548,10.348463,0,25.414319,38.018803,0,4.772329,2.239874,18.466753,10.645666,0,0,2.275889,0,0,4.987035,31.038168,1.542685,2.934512,33.061857,0,11.192005,4.844875,12.332362,pos
23.519144,30.873238,11.174172,6.692696,0,9.297181,41.439473,0,1.795436,4.515763,22.480473,7.265432,5.629588,0,0,4.846829,0,4.515763,36.444657,3.192061,5.47913,6.22945,7.2129,16.043642,6.10512,28.479921,pos
0,18.207498,6.209376,0,0,32.218387,24.680872,0,11.978101,2.958836,4.551902,12.355641,0,0,7.080644,0,3.490657,7.312984,31.991924,11.700276,9.699654,7.930144,2.343804,7.398789,19.536965,10.90753,pos
0,11.417622,1.599505,0,0,2.222544,14.050605,0,0,0,6.447213,0,2.222544,0,4.19933,1.610034,0,0,11.417622,0,0,0,3.827185,4.202375,2.222544,10.09551,pos
0,2.677789,4.559337,2.076483,0,3.010204,18.068788,0,0,0,3.30471,0,0,0,0,2.677789,0,0,8.523315,0,3.010204,10.983722,1.549133,9.489706,3.010204,10.553518,pos
7.025877,22.564332,6.020407,2.181026,0,24.331755,30.879441,3.827185,15.066997,2.173012,14.497469,11.013869,2.911014,0,3.072651,0,0,4.506698,31.706239,6.789147,0,8.627944,0,17.572639,7.467731,8.554748,pos
0,11.963944,0,4.542945,0,15.984951,36.380956,0,7.347903,2.784638,7.857356,0,0,0,2.784638,0,0,0,16.717392,9.266707,2.08345,4.6132,0,10.831799,10.942665,19.249531,pos
0,7.666228,6.286248,0,0,16.31154,10.287228,0,1.759421,0,2.354301,2.08345,0,0,0,4.002738,0,0,9.485163,0,8.506783,9.373226,0,3.757586,6.817691,1.818935,pos
3.781445,29.067645,13.321419,0,0,36.462488,50.719769,5.093653,7.268296,4.957651,23.166574,16.136686,3.095185,0,4.906082,6.05834,3.745544,3.660216,36.732931,9.882043,9.373424,14.94324,5.581144,6.647053,33.367303,5.114736,pos
2.010419,27.97768,16.715907,4.839886,0,13.784039,41.229955,2.804165,10.502183,5.237842,15.581915,2.676348,0,0,10.180138,0,0,12.349645,37.965108,5.237842,7.86778,21.473509,1.549133,23.607065,10.718354,3.490657,pos
0,2.375079,17.704198,0,0,25.220664,6.598647,0,6.487577,3.546138,4.729153,15.968326,1.932992,0,0,1.23437,0,0,8.422672,2.454059,12.023413,3.306343,0,10.328472,25.220664,2.354073,pos
